Label,Notation,Parent Notation,Sort Priority
"Industrial Refrigeration: Industrial DX systems, small, chill",industrial-refrigeration-industrial-dx-systems-small-chill,,374
"Industrial Refrigeration: Industrial DX systems, small, frozen",industrial-refrigeration-industrial-dx-systems-small-frozen,,375
"Industrial Refrigeration: Industrial chillers, large",industrial-refrigeration-industrial-chillers-large,,376
"Industrial Refrigeration: Industrial chillers, mid-size",industrial-refrigeration-industrial-chillers-mid-size,,377
"Industrial Refrigeration: Industrial flooded systems, large, chill",industrial-refrigeration-industrial-flooded-systems-large-chill,,378
"Transport Refrigeration: Systems for vans, light trucks",transport-refrigeration-systems-for-vans-light-trucks,,379
"Stationary Air-Conditioning: AC chillers, mid-size",stationary-air-conditioning-ac-chillers-mid-size,,380
"Stationary Air-Conditioning: AC chillers, small",stationary-air-conditioning-ac-chillers-small,,381
Road transport - all vehicles LPG use,road-transport-all-vehicles-lpg-use,,382
"Stationary Air-Conditioning: Heat pumps, large",stationary-air-conditioning-heat-pumps-large,,383
"Stationary Air-Conditioning: Heat pumps, mid-size",stationary-air-conditioning-heat-pumps-mid-size,,384
"Stationary Air-Conditioning: Heat pumps, small",stationary-air-conditioning-heat-pumps-small,,385
"Mobile Air-Conditioning: MAC systems - buses, trains",mobile-air-conditioning-mac-systems-buses-trains,,386
Other organic residue Digestates - Direct,other-organic-residue-digestates-direct,,387
Other organic residue Digestates - Indirect Deposition,other-organic-residue-digestates-indirect-deposition,,388
Other organic residue Digestates - Indirect Leach,other-organic-residue-digestates-indirect-leach,,389
Closed foams,closed-foams,,390
"Stationary Air-Conditioning: AC VRF systems, small",stationary-air-conditioning-ac-vrf-systems-small,,391
Stationary Air-Conditioning: AC integral systems (e.g. window units),stationary-air-conditioning-ac-integral-systems-e-g-window-units,,392
"Stationary Air-Conditioning: AC roof-top units, large",stationary-air-conditioning-ac-roof-top-units-large,,393
"Stationary Air-Conditioning: AC roof-top units, small",stationary-air-conditioning-ac-roof-top-units-small,,394
"Stationary Air-Conditioning: AC split systems, large",stationary-air-conditioning-ac-split-systems-large,,395
"Stationary Air-Conditioning: AC split systems, mid-size",stationary-air-conditioning-ac-split-systems-mid-size,,396
"Stationary Air-Conditioning: AC split systems, small",stationary-air-conditioning-ac-split-systems-small,,397
Precision cleaning,precision-cleaning,,398
Forest Land converted to Other Wetlands - Carbon stock change,forest-land-converted-to-other-wetlands-carbon-stock-change,,399
Cropland converted to Other Wetlands - Carbon stock change,cropland-converted-to-other-wetlands-carbon-stock-change,,400
Forest Land converted to Other Wetlands - Biomass Burning - Controlled Burning,forest-land-converted-to-other-wetlands-biomass-burning-controlled-burning,,401
Mechanical Biological Treatment - Composting,mechanical-biological-treatment-composting,,402
Mechanical Biological Treatment - Anaerobic Digestion,mechanical-biological-treatment-anaerobic-digestion,,403
Road transport - all vehicles biofuels use,road-transport-all-vehicles-biofuels-use,,404
Food Digestates - Direct,food-digestates-direct,,405
Food Digestates - Indirect Deposition,food-digestates-indirect-deposition,,406
Food Digestates - Indirect Leach,food-digestates-indirect-leach,,407
Rail - coal,rail-coal,,408
Boar - Digestate Direct,boar-digestate-direct,,409
Pig - Boar - Digestate Indirect Deposition,pig-boar-digestate-indirect-deposition,,410
Pig - Boar - Digestate Indirect Leach,pig-boar-digestate-indirect-leach,,411
Fattening Pig 20 to 80 kg - Digestate Direct,fattening-pig-20-to-80-kg-digestate-direct,,412
Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,pig-fattening-pig-20-to-80-kg-digestate-indirect-deposition,,413
Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,pig-fattening-pig-20-to-80-kg-digestate-indirect-leach,,414
Fattening Pig < 20 kg - Digestate Direct,fattening-pig-20-kg-digestate-direct,,415
Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,pig-fattening-pig-20-kg-digestate-indirect-deposition,,416
Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,pig-fattening-pig-20-kg-digestate-indirect-leach,,417
Fattening Pig > 80 kg - Digestate Direct,fattening-pig-80-kg-digestate-direct,,418
Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,pig-fattening-pig-80-kg-digestate-indirect-deposition,,419
Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,pig-fattening-pig-80-kg-digestate-indirect-leach,,420
Gilt - Digestate Direct,gilt-digestate-direct,,421
Pig - Gilt - Digestate Indirect Deposition,pig-gilt-digestate-indirect-deposition,,422
Pig - Gilt - Digestate Indirect Leach,pig-gilt-digestate-indirect-leach,,423
Sow - Digestate Direct,sow-digestate-direct,,424
Pig - Sow - Digestate Indirect Deposition,pig-sow-digestate-indirect-deposition,,425
Pig - Sow - Digestate Indirect Leach,pig-sow-digestate-indirect-leach,,426
Road transport - urea,road-transport-urea,,427
Flue Gas Treatment (neutralisation),flue-gas-treatment-neutralisation,,428
Recreational use of N2O,recreational-use-of-n2o,,429
